-0.000113742    -0.786362    -0.174021            1  1.07948e-05 -0.000702394    -0.114021 -8.00779e-05    -0.786364    -0.447494   -0.0979942 -6.54279e-18
    0.786321  1.58515e-05   -0.0817749 -1.07312e-05            1  9.06564e-05   -0.0817755     0.786315  5.97067e-06  1.86107e-05  7.64576e-06        0.098
    0.173948    0.0812244 -0.000114818  0.000702395 -9.06488e-05            1 -7.26739e-05     0.113949    0.0812232     0.253174      0.10401        0.079
