 0.00149979   -0.781803 -0.00993993    0.997743  0.00276708  -0.0670942   0.0499246  0.00170202   -0.783005   -0.455464  -0.0971713 1.53562e-18
   0.792178   0.0112897    0.147191 -0.00581746    0.998956  -0.0453115    0.146842    0.794942  0.00277773  0.00010267  0.00186045       0.098
   0.046519   -0.199883  0.00602228   0.0668988   0.0455995    0.996717   0.0100362  -0.0142614   -0.200033 -0.00739358   -0.133977      -0.059
