     27.7214     -1.49573     0.187828            0      -21.071      3.82542     0.587633      2.84802    -0.113306    0.0454012   0.00283948    0.0816946     0.587402      2.78256     0.118683   -0.0517133  -0.00289298    0.0814989     -1.33379       13.433     0.272543    -0.158068    0.0470284    -0.655935    -0.516695      0.72826    0.0216922    -0.852347  -0.00902159     0.114642    -0.102124  -0.00304864      0.35152    -0.434668    -0.220768     0.106263     0.417074   -0.0460231    0.0765968    0.0952671  -0.00389924
    -1.49573      26.5682     -2.17577       21.071            0     -5.09453  -0.00145627  -0.00159327      2.95111      1.04817    0.0725686  0.000267299    -0.289118    0.0705807      2.86514      1.00718    0.0712124   0.00058222      12.1371     -1.53672      1.77879     0.333908      1.03294    -0.290446     0.689692    -0.633005    -0.416331      1.01052    -0.390251       -0.301   -0.0870482    -0.278677      1.18068    -0.535459    -0.470493   -0.0222633    -0.202045    0.0101698    0.0452441  -0.00632232   0.00103801
    0.187828     -2.17577       9.1901     -3.82542      5.09453            0     0.440768     0.588521     0.249426    0.0830292   0.00261924    0.0056609     0.535722      0.58841    -0.584201    -0.203317   -0.0116495    0.0053166     -0.72962     -0.37675      7.11326      0.99802    -0.318601      3.06343     0.889464   -0.0524459      1.56867     0.572755     0.152407     0.290893     0.408845     -0.01405      1.19383     -1.11581     -0.61738   -0.0719745    -0.632263    0.0552583    0.0418635    -0.119422   0.00399735
           0       21.071     -3.82542      105.627            0            0    -0.615322  0.000709403     -4.57331      -1.4833   -0.0772916 -1.87393e-05      1.14764   0.00062401     -4.48709     -1.46337   -0.0769899  0.000140116      10.7301    0.0718873    -0.877393    0.0267439     0.069864     -3.88439     -2.37238      1.41516    -0.309539    -0.473705  -0.00125582    0.0695585     0.243734  -0.00203873      2.94672      -2.6892     -1.24258    -0.524753     -1.29352    0.0903628 -0.000531458    -0.196523   0.00332987
     -21.071            0      5.09453            0      105.627            0       1.3088      4.62021   -0.0750991    0.0271657   0.00167807    0.0977194      1.36068      4.43151    -0.077885     0.030455    0.0016709    0.0968386            0     -10.7162    -0.658368     0.201607   -0.0210608      2.33892     0.274054       2.2773      2.15511     0.445886     0.173696     0.211055     0.447317   -0.0189364    -0.856566     0.257606      1.76511      1.55818    -0.828162    0.0396319     0.217348    -0.158872  -0.00101084
     3.82542     -5.09453            0            0            0      105.627            0     0.614513     -1.30163      0.46257    0.0286114  -0.00357614            0     -1.14644      -1.3537     0.521517    0.0286208   -0.0135699      0.73718      4.27165     0.220943   -0.0635862   -0.0581142    -0.667097     -1.36976       1.9515     0.676709     -1.76055     0.473008     0.268283     0.193834     0.401322     0.218656      0.93955     -1.16495     -1.08762    -0.577384    0.0790866     -0.23426    -0.148812   0.00364153
    0.587633  -0.00145627     0.440768    -0.615322       1.3088            0     0.403849     0.588564   -0.0249731  -0.00596871  -0.00201826   0.00565978            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
     2.84802  -0.00159327     0.588521  0.000709403      4.62021     0.614513     0.588564      2.81115    -0.035661    0.0174861   0.00111165    0.0819091            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
   -0.113306      2.95111     0.249426     -4.57331   -0.0750991     -1.30163   -0.0249731    -0.035661      2.94756      1.04675    0.0725633 -4.96397e-05            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
   0.0454012      1.04817    0.0830292      -1.4833    0.0271657      0.46257  -0.00596871    0.0174861      1.04675     0.646999    0.0525925  0.000340924            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
