-0.00292378   -0.765434    0.221468    0.999873   0.0007815   0.0159011    0.161476 -0.00186193     -0.7735   -0.448523  -0.0955918 1.04823e-18
   0.782581 -0.00359745  -0.0353355 0.000616948    0.996142   -0.087752  -0.0353726    0.777316 -0.00143391 -0.00732815 -0.00311276       0.098
  -0.153416    0.047655 -0.00664885  -0.0159084   0.0877507    0.996015 -0.00569435  -0.0936616   0.0478916    0.244755    0.103964      -0.079
