  0.00040719    -0.783801    0.0125858     0.999872  0.000775642    0.0159553    0.0725782 -0.000429782    -0.786694    -0.454762   -0.0962003  4.59218e-18
    0.778693    0.0175731     0.204896  0.000628698     0.996136   -0.0878242     0.204933      0.78396   0.00574938  0.000242815   0.00398848        0.098
    0.056178    -0.192402    0.0178653   -0.0159618     0.087823     0.996008    0.0169076  -0.00355294     -0.19306  -0.00815354     -0.13393       -0.059
